<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.08.17	3373.83	3389.90	3372.15	3386.53	22801	0	0
2020.08.18	3385.33	3396.55	3371.55	3394.43	40901	0	0
2020.08.19	3393.63	3401.20	3371.50	3375.13	40901	0	0
2020.08.20	3374.08	3392.95	3350.83	3389.33	68991	0	0
2020.08.21	3389.13	3401.40	3362.20	3397.53	70001	0	0
2020.08.24	3404.68	3434.28	3398.63	3431.38	44601	0	0
2020.08.25	3432.43	3453.30	3426.55	3448.93	37001	0	0
2020.08.26	3449.23	3488.23	3441.85	3485.23	56761	0	0
2020.08.27	3484.33	3502.90	3469.43	3492.78	58491	0	0
2020.08.28	3493.53	3513.85	3485.35	3511.23	39301	0	0
2020.08.31	3515.38	3528.70	3494.23	3497.83	51391	0	0
2020.09.01	3496.13	3534.08	3488.20	3533.58	54311	0	0
2020.09.02	3532.83	3590.40	3530.08	3581.03	72441	0	0
2020.09.03	3579.98	3589.55	3427.75	3465.13	208751	0	0
2020.09.04	3456.93	3486.90	3350.83	3417.98	233191	0	0
2020.09.07	3421.18	3441.25	3384.43	3434.78	100041	0	0
2020.09.08	3435.83	3449.65	3330.10	3338.48	141751	0	0
2020.09.09	3310.83	3426.40	3298.15	3397.53	169801	0	0
2020.09.10	3398.98	3426.30	3329.55	3343.68	138201	0	0
2020.09.11	3347.38	3376.95	3311.00	3339.88	124401	0	0
2020.09.14	3352.13	3403.95	3347.88	3379.83	84441	0	0
2020.09.15	3381.38	3420.45	3377.95	3406.58	59801	0	0
2020.09.16	3407.53	3430.85	3385.60	3391.98	74951	0	0
2020.09.17	3393.28	3397.85	3321.60	3358.98	118201	0	0
2020.09.18	3356.43	3374.50	3293.35	3329.48	135351	0	0
2020.09.21	3324.43	3338.50	3229.95	3285.43	178101	0	0
2020.09.22	3284.23	3321.05	3268.30	3312.68	77051	0	0
2020.09.23	3315.53	3331.10	3232.05	3241.93	124501	0	0
2020.09.24	3239.13	3279.45	3209.20	3251.83	127801	0	0
2020.09.25	3255.13	3307.45	3217.45	3296.83	138301	0	0
2020.09.28	3301.53	3361.98	3301.03	3359.48	63951	0	0
2020.09.29	3357.88	3373.45	3327.20	3340.58	75201	0	0
2020.09.30	3339.28	3394.35	3301.85	3348.98	175301	0	0
2020.10.01	3355.73	3397.93	3354.23	3377.93	65201	0	0
2020.10.02	3378.58	3385.03	3310.65	3356.03	126211	0	0
2020.10.05	3370.18	3410.75	3357.50	3403.38	73301	0	0
2020.10.06	3403.73	3432.30	3341.98	3344.98	121891	0	0
2020.10.07	3347.53	3427.60	3343.28	3418.73	97441	0	0
2020.10.08	3416.58	3456.83	3415.58	3456.33	42751	0	0
2020.10.09	3458.13	3489.43	3455.48	3485.93	40101	0	0
2020.10.12	3476.73	3551.40	3474.05	3542.28	89151	0	0
2020.10.13	3543.43	3546.00	3501.73	3511.88	56991	0	0
2020.10.14	3511.03	3533.85	3482.10	3489.73	82201	0	0
2020.10.15	3490.68	3496.50	3441.50	3485.63	104951	0	0
2020.10.16	3488.18	3518.25	3471.25	3474.38	80201	0	0
2020.10.19	3481.03	3506.35	3420.88	3443.98	133891	0	0
2020.10.20	3446.18	3479.30	3428.18	3437.68	93741	0	0
2020.10.21	3445.78	3467.35	3430.10	3440.63	69351	0	0
2020.10.22	3438.58	3462.18	3411.90	3460.03	79111	0	0
2020.10.23	3464.73	3471.55	3440.93	3462.18	58691	0	0
2020.10.26	3452.08	3454.65	3365.30	3404.18	130801	0	0
2020.10.27	3403.73	3419.05	3377.68	3377.93	56941	0	0
2020.10.28	3378.33	3379.15	3270.18	3284.03	123641	0	0
2020.10.29	3285.38	3342.70	3259.20	3284.53	166151	0	0
2020.10.30	3276.78	3305.60	3234.88	3288.28	129941	0	0
2020.11.02	3269.68	3333.25	3252.35	3313.58	117901	0	0
2020.11.03	3312.23	3392.50	3312.23	3369.18	103591	0	0
2020.11.04	3374.08	3489.65	3329.53	3451.03	243291	0	0
2020.11.05	3452.63	3531.45	3437.63	3520.83	119441	0	0
2020.11.06	3515.98	3527.55	3465.30	3519.28	121201	0	0
2020.11.09	3531.78	3676.38	3524.35	3555.48	280361	0	0
2020.11.10	3557.28	3570.60	3514.38	3553.03	108191	0	0
2020.11.11	3553.48	3584.05	3538.30	3580.68	64301	0	0
2020.11.12	3579.78	3580.78	3519.60	3545.23	87811	0	0
2020.11.13	3544.23	3596.05	3524.43	3588.18	99291	0	0
2020.11.16	3592.98	3642.80	3592.73	3634.68	58441	0	0
2020.11.17	3631.98	3635.55	3589.80	3609.43	68951	0	0
2020.11.18	3610.78	3628.40	3561.98	3565.48	87541	0	0
2020.11.19	3566.33	3587.65	3547.65	3567.53	78801	0	0
2020.11.20	3563.33	3587.95	3548.18	3556.53	72741	0	0
2020.11.23	3553.03	3593.15	3550.58	3581.28	56891	0	0
2020.11.24	3582.33	3645.03	3581.33	3643.28	66451	0	0
2020.11.25	3642.23	3659.80	3620.53	3634.43	70741	0	0
2020.11.26	3637.23	3643.80	3619.05	3623.30	35571	0	0
2020.11.27	3626.18	3647.53	3617.75	3642.00	43741	0	0
2020.11.30	3646.93	3655.75	3596.28	3636.93	108941	0	0
2020.12.01	3634.28	3681.05	3629.60	3663.68	73501	0	0
2020.12.02	3663.18	3676.00	3645.75	3673.63	50051	0	0
2020.12.03	3673.73	3684.55	3658.05	3670.18	49451	0	0
2020.12.04	3671.03	3702.35	3667.85	3692.98	27339	0	0
2020.12.07	3696.88	3707.45	3674.95	3684.08	35998	0	0
2020.12.08	3684.38	3710.23	3666.95	3705.58	28998	0	0
2020.12.09	3711.68	3717.25	3662.25	3674.38	45470	0	0
2020.12.10	3672.73	3683.80	3646.80	3668.93	51084	0	0
2020.12.11	3671.98	3677.55	3631.05	3663.58	49952	0	0
2020.12.14	3681.73	3702.55	3649.55	3655.68	45198	0	0
2020.12.15	3656.63	3699.33	3647.20	3697.83	41431	0	0
2020.12.16	3699.88	3715.65	3691.45	3704.73	33484	0	0
2020.12.17	3705.98	3728.05	3703.05	3725.28	28342	0	0
2020.12.18	3724.13	3733.48	3688.20	3727.43	41540	0	0
2020.12.21	3730.73	3734.23	3607.10	3695.23	104755	0	0
2020.12.22	3697.03	3705.60	3674.35	3685.48	66562	0	0
2020.12.23	3685.78	3712.65	3661.85	3695.53	40401	0	0
2020.12.24	3695.93	3706.25	3689.50	3703.25	20599	0	0
2020.12.28	3691.03	3742.55	3689.53	3739.93	30079	0	0
2020.12.29	3740.73	3757.80	3725.55	3735.23	37562	0	0
2020.12.30	3735.38	3748.90	3727.40	3735.83	32185	0	0
2020.12.31	3735.68	3763.25	3725.50	3759.13	23085	0	0
2021.01.04	3761.58	3783.65	3662.70	3706.33	78688	0	0
2021.01.05	3704.98	3739.30	3683.05	3727.18	62828	0	0
2021.01.06	3726.73	3784.30	3695.30	3759.18	120184	0	0
2021.01.07	3760.18	3812.75	3751.00	3804.88	52427	0	0
2021.01.08	3804.88	3832.58	3783.95	3830.33	58370	0	0
2021.01.11	3823.98	3829.30	3785.05	3800.68	63044	0	0
2021.01.12	3803.48	3815.30	3776.25	3800.83	50665	0	0
2021.01.13	3800.63	3821.45	3784.70	3814.08	38531	0	0
2021.01.14	3815.23	3825.30	3794.05	3797.43	37911	0	0
2021.01.15	3800.23	3805.30	3749.05	3754.83	63491	0	0
2021.01.18	3759.48	3777.55	3750.68	3777.30	23705	0	0
2021.01.19	3777.38	3805.95	3776.95	3802.83	27951	0	0
2021.01.20	3803.38	3861.05	3797.30	3848.93	30677	0	0
2021.01.21	3849.43	3867.75	3845.00	3855.13	35730	0	0
2021.01.22	3855.43	3857.50	3821.75	3838.83	38765	0	0
2021.01.25	3843.98	3862.20	3797.70	3855.83	72080	0	0
2021.01.26	3854.38	3871.45	3830.70	3855.58	50856	0	0
2021.01.27	3855.98	3861.80	3715.80	3742.93	115217	0	0
2021.01.28	3741.93	3832.25	3712.63	3776.63	131162	0	0
2021.01.29	3777.93	3784.75	3694.00	3705.38	161144	0	0
2021.02.01	3697.68	3785.25	3665.68	3772.43	103095	0	0
2021.02.02	3774.23	3844.40	3768.80	3837.38	59301	0	0
2021.02.03	3838.68	3852.25	3816.75	3841.38	54176	0	0
2021.02.04	3842.88	3878.63	3820.70	3875.58	40837	0	0
2021.02.05	3872.88	3896.65	3868.40	3893.03	33959	0	0
2021.02.08	3898.08	3919.48	3893.58	3919.23	32269	0	0
2021.02.09	3918.93	3920.93	3903.00	3917.88	27262	0	0
2021.02.10	3919.08	3936.15	3886.15	3914.78	50192	0	0
2021.02.11	3915.13	3927.45	3891.70	3913.08	43805	0	0
2021.02.12	3912.28	3942.73	3897.35	3941.98	29112	0	0
2021.02.15	3943.78	3959.10	3941.03	3957.85	12200	0	0
2021.02.16	3957.03	3965.60	3925.35	3935.98	42575	0	0
2021.02.17	3935.18	3938.55	3902.80	3932.43	57811	0	0
2021.02.18	3934.38	3941.95	3886.70	3915.58	56552	0	0
2021.02.19	3915.43	3937.00	3896.25	3904.38	52308	0	0
2021.02.22	3914.13	3919.95	3866.95	3882.63	67234	0	0
2021.02.23	3884.83	3901.65	3810.35	3879.03	100871	0	0
2021.02.24	3883.08	3933.53	3857.65	3930.28	95850	0	0
2021.02.25	3928.33	3939.65	3815.65	3825.78	128426	0	0
2021.02.26	3826.18	3863.25	3790.00	3811.13	190489	0	0
2021.03.01	3823.78	3916.85	3817.60	3909.73	70672	0	0
2021.03.02	3908.03	3911.35	3870.60	3872.23	88392	0	0
2021.03.03	3872.83	3902.65	3818.03	3818.78	103855	0	0
2021.03.04	3820.23	3846.30	3724.55	3771.43	182935	0	0
2021.03.05	3770.38	3853.95	3732.70	3842.33	181606	0	0
2021.03.08	3859.13	3882.95	3800.45	3834.33	150200	0	0
2021.03.09	3834.48	3904.80	3830.05	3876.43	93022	0	0
2021.03.10	3879.03	3919.58	3860.35	3910.48	106953	0	0
2021.03.11	3911.08	3961.65	3896.40	3937.53	68576	0	0
2021.03.12	3939.33	3950.55	3912.90	3945.68	81007	0	0
2021.03.15	3951.18	3972.75	3925.50	3968.88	50688	0	0
2021.03.16	3969.33	3982.90	3955.15	3968.53	48786	0	0
2021.03.17	3969.83	3985.65	3937.15	3973.53	141556	0	0
2021.03.18	3974.23	3990.55	3912.80	3922.43	150412	0	0
2021.03.19	3923.43	3935.25	3887.00	3909.13	162932	0	0
2021.03.22	3903.28	3956.35	3897.10	3944.73	95332	0	0
2021.03.23	3945.03	3950.60	3903.10	3914.98	115119	0	0
2021.03.24	3917.53	3943.35	3889.60	3893.48	127634	0	0
2021.03.25	3894.18	3921.25	3855.00	3919.38	164752	0	0
2021.03.26	3918.68	3979.75	3912.75	3975.88	98341	0	0
2021.03.29	3975.18	3983.00	3941.00	3974.13	59297	0	0
2021.03.30	3976.03	3979.85	3945.45	3960.08	27903	0	0
2021.03.31	3960.08	3994.90	3952.90	3977.28	18302	0	0
2021.04.01	3978.33	4026.28	3975.90	4025.53	14812	0	0
2021.04.02	4025.93	4049.25	4024.00	4038.75	4175	0	0
2021.04.05	4040.18	4084.40	4032.00	4081.13	11525	0	0
2021.04.06	4080.23	4086.75	4063.25	4076.68	16476	0	0
2021.04.07	4077.43	4086.13	4067.50	4085.63	14769	0	0
2021.04.08	4084.53	4108.23	4082.60	4108.23	12166	0	0
2021.04.09	4107.78	4131.35	4091.10	4124.23	12451	0	0
2021.04.12	4124.28	4134.10	4114.60	4132.73	15781	0	0
2021.04.13	4132.03	4149.90	4111.90	4144.78	14333	0	0
2021.04.14	4144.08	4153.40	4122.90	4132.28	17273	0	0
2021.04.15	4133.58	4176.70	4129.40	4171.58	13495	0	0
2021.04.16	4172.38	4193.45	4164.45	4182.33	13991	0	0
2021.04.19	4174.63	4184.70	4152.20	4167.08	20272	0	0
2021.04.20	4166.88	4177.20	4120.70	4129.83	24168	0	0
2021.04.21	4132.13	4176.70	4123.20	4168.08	17715	0	0
2021.04.22	4167.58	4181.40	4125.15	4139.53	26278	0	0
2021.04.23	4138.83	4195.45	4137.40	4175.53	14814	0	0
2021.04.26	4179.93	4195.75	4173.75	4190.88	14432	0	0
2021.04.27	4191.43	4200.75	4176.75	4189.13	14464	0	0
2021.04.28	4190.43	4203.75	4182.38	4194.63	15902	0	0
2021.04.29	4194.23	4220.65	4177.65	4210.03	18642	0	0
2021.04.30	4209.28	4210.60	4176.85	4190.73	22435	0	0
2021.05.03	4192.13	4211.95	4190.70	4193.33	17613	0	0
2021.05.04	4193.63	4194.88	4130.20	4167.08	28604	0	0
2021.05.05	4168.38	4189.45	4162.70	4168.18	19103	0	0
