<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.07.26	15651.12	15668.56	15543.55	15620.58	23342	0	0
2021.07.27	15616.75	15630.75	15419.25	15507.76	32596	0	0
2021.07.28	15505.85	15586.85	15483.85	15544.25	29766	0	0
2021.07.29	15547.05	15662.75	15506.05	15575.85	21337	0	0
2021.07.30	15580.70	15611.65	15437.15	15552.85	29141	0	0
2021.08.02	15560.05	15703.95	15510.85	15523.05	26913	0	0
2021.08.03	15521.75	15610.03	15491.35	15572.45	23647	0	0
2021.08.04	15577.25	15712.45	15552.15	15677.05	21435	0	0
2021.08.05	15678.05	15754.05	15661.85	15745.95	15778	0	0
2021.08.06	15743.75	15807.55	15722.56	15732.79	16485	0	0
2021.08.09	15761.77	15798.45	15698.05	15759.16	16840	0	0
2021.08.10	15763.96	15802.05	15720.15	15780.56	14550	0	0
2021.08.11	15778.45	15889.35	15724.05	15855.24	16251	0	0
2021.08.12	15848.25	15977.05	15817.05	15956.25	14553	0	0
2021.08.13	15950.05	16034.35	15930.85	15980.05	14451	0	0
2021.08.16	15966.35	15971.35	15851.35	15942.35	22566	0	0
2021.08.17	15944.35	15948.35	15811.15	15889.35	25905	0	0
2021.08.18	15896.15	15979.95	15855.60	15860.17	23744	0	0
2021.08.19	15889.95	15903.95	15624.75	15800.95	41084	0	0
2021.08.20	15791.75	15833.55	15656.55	15820.71	30081	0	0
2021.08.23	15830.05	15942.85	15798.85	15858.05	21829	0	0
2021.08.24	15858.85	15929.65	15854.65	15894.09	18375	0	0
2021.08.25	15896.65	15935.45	15838.31	15845.43	15946	0	0
2021.08.26	15838.13	15839.25	15698.05	15766.94	25923	0	0
2021.08.27	15764.75	15876.55	15731.25	15855.46	17840	0	0
2021.08.30	15855.05	15898.65	15817.55	15895.31	11056	0	0
2021.08.31	15890.61	16008.45	15759.75	15836.61	25876	0	0
2021.09.01	15839.62	15981.85	15769.95	15799.05	23229	0	0
2021.09.02	15806.25	15876.05	15764.75	15815.15	19795	0	0
2021.09.03	15812.95	15869.95	15685.95	15759.73	21544	0	0
2021.09.06	15763.39	15959.55	15724.65	15922.61	15103	0	0
2021.09.07	15910.45	15928.45	15806.12	15819.89	21671	0	0
2021.09.08	15812.35	15847.35	15586.25	15607.25	34135	0	0
2021.09.09	15606.45	15692.25	15450.25	15556.28	28086	0	0
2021.09.10	15571.70	15701.75	15539.87	15556.61	26901	0	0
2021.09.13	15551.94	15786.95	15548.15	15740.45	29779	0	0
2021.09.14	15729.45	15765.25	15661.25	15690.95	25442	0	0
2021.09.15	15694.75	15751.85	15614.55	15701.75	23777	0	0
2021.09.16	15696.45	15747.85	15639.35	15691.95	22040	0	0
2021.09.17	15694.75	15793.55	15429.85	15483.45	34219	0	0
2021.09.20	15480.85	15513.45	15017.25	15098.45	52053	0	0
2021.09.21	15107.70	15392.65	15094.96	15289.65	37359	0	0
2021.09.22	15290.65	15549.95	15221.65	15501.15	32141	0	0
2021.09.23	15514.15	15695.35	15507.15	15652.72	25467	0	0
2021.09.24	15663.65	15758.15	15493.65	15545.85	26539	0	0
2021.09.27	15566.55	15719.35	15548.85	15590.05	25404	0	0
2021.09.28	15590.75	15626.55	15226.55	15277.75	39171	0	0
2021.09.29	15274.35	15423.55	15237.35	15361.15	35682	0	0
2021.09.30	15364.05	15472.85	15202.25	15222.84	37963	0	0
2021.10.01	15245.65	15271.45	14981.55	15239.65	44016	0	0
2021.10.04	15230.05	15292.28	15012.85	15081.05	42801	0	0
2021.10.05	15074.75	15205.55	14990.75	15158.78	32142	0	0
2021.10.06	15182.55	15195.05	14812.65	15058.73	43239	0	0
2021.10.07	15067.45	15259.25	15062.45	15213.69	28255	0	0
2021.10.08	15229.35	15269.35	15175.43	15190.45	26610	0	0
2021.10.11	15205.65	15238.75	15087.16	15122.65	29905	0	0
2021.10.12	15126.35	15179.85	15007.45	15122.68	31875	0	0
2021.10.13	15129.82	15302.35	15109.15	15269.35	26719	0	0
2021.10.14	15274.25	15523.68	15272.25	15513.45	18337	0	0
2021.10.15	15507.25	15602.82	15463.55	15597.75	20534	0	0
2021.10.18	15633.71	15633.71	15415.65	15478.27	22142	0	0
2021.10.19	15482.15	15527.95	15453.95	15507.80	18015	0	0
2021.10.20	15505.29	15570.05	15460.85	15503.75	19533	0	0
2021.10.21	15507.55	15532.35	15396.35	15477.55	19750	0	0
2021.10.22	15469.25	15613.55	15462.25	15544.29	21768	0	0
2021.10.25	15532.93	15643.05	15516.48	15639.38	18722	0	0
2021.10.26	15639.83	15782.15	15631.54	15734.45	20319	0	0
2021.10.27	15728.25	15753.25	15669.85	15680.68	19892	0	0
2021.10.28	15691.95	15716.95	15628.25	15656.45	22841	0	0
2021.10.29	15658.25	15732.25	15494.05	15729.25	27180	0	0
2021.11.01	15749.55	15851.35	15728.55	15819.35	19903	0	0
2021.11.02	15809.20	15962.35	15771.85	15959.75	17837	0	0
2021.11.03	15951.35	16033.55	15922.35	16028.75	17228	0	0
2021.11.04	16037.38	16109.21	15999.65	16038.85	18002	0	0
2021.11.05	16022.89	16091.65	15995.65	16062.65	19218	0	0
2021.11.08	16047.15	16072.95	16012.65	16026.25	16130	0	0
2021.11.09	16025.05	16109.15	15997.55	16029.05	19240	0	0
2021.11.10	16020.54	16083.95	15988.75	16022.09	20110	0	0
2021.11.11	16018.95	16121.25	15969.40	16098.80	16162	0	0
2021.11.12	16096.75	16131.18	16070.35	16105.35	14161	0	0
2021.11.15	16107.21	16156.25	16074.75	16138.45	13891	0	0
2021.11.16	16142.27	16299.51	16122.25	16240.25	13615	0	0
2021.11.17	16244.05	16289.55	16216.55	16254.55	12432	0	0
2021.11.18	16256.75	16295.55	16197.35	16251.90	15036	0	0
2021.11.19	16249.45	16303.45	16096.75	16158.01	24553	0	0
2021.11.22	16166.31	16207.85	16055.65	16077.55	21521	0	0
2021.11.23	16098.29	16104.55	15869.35	15991.05	30206	0	0
2021.11.24	15989.66	16033.45	15745.05	15911.24	28793	0	0
2021.11.25	15915.25	15974.75	15867.05	15920.73	12711	0	0
2021.11.26	15892.58	15899.55	15029.55	15114.82	46484	0	0
2021.11.29	15236.29	15464.75	15230.75	15347.35	38182	0	0
2021.11.30	15363.15	15430.15	14915.65	15180.35	48287	0	0
2021.12.01	15208.35	15512.95	15112.65	15171.01	38455	0	0
2021.12.02	15208.16	15401.05	15172.75	15350.22	42430	0	0
2021.12.03	15367.45	15439.45	15091.55	15161.45	41236	0	0
2021.12.06	15200.65	15427.95	15152.65	15421.71	31631	0	0
2021.12.07	15425.90	15870.45	15375.45	15864.34	21339	0	0
2021.12.08	15835.97	15848.25	15686.35	15722.25	24213	0	0
2021.12.09	15710.95	15761.95	15593.28	15617.18	20569	0	0
2021.12.10	15627.75	15695.65	15534.45	15652.67	19539	0	0
2021.12.13	15672.68	15797.35	15589.35	15628.57	21915	0	0
2021.12.14	15629.35	15699.15	15430.15	15524.35	26145	0	0
2021.12.15	15523.15	15657.13	15451.95	15639.19	24040	0	0
2021.12.16	15650.65	15782.75	15529.75	15593.32	27317	0	0
2021.12.17	15578.68	15618.15	15422.25	15511.65	31475	0	0
2021.12.20	15478.65	15485.65	15059.65	15358.45	38647	0	0
2021.12.21	15357.60	15516.27	15301.05	15514.08	23832	0	0
2021.12.22	15509.10	15640.05	15421.85	15636.05	18454	0	0
2021.12.23	15642.95	15778.25	15600.85	15743.35	14543	0	0
2021.12.27	15733.65	15897.49	15665.55	15885.58	13659	0	0
2021.12.28	15880.35	15978.15	15831.15	15940.25	16321	0	0
2021.12.29	15940.15	15972.05	15803.25	15862.96	17485	0	0
2021.12.30	15840.82	15931.95	15814.35	15848.25	15363	0	0
2022.01.03	15887.35	16071.45	15854.95	16051.71	21227	0	0
2022.01.04	16054.45	16204.25	16008.95	16145.52	22992	0	0
2022.01.05	16146.35	16286.15	16072.25	16102.69	24812	0	0
2022.01.06	16082.05	16156.85	15967.05	16035.97	37034	0	0
2022.01.07	16044.75	16083.25	15861.55	15943.86	30416	0	0
2022.01.10	15923.95	16018.05	15722.75	15862.91	35413	0	0
2022.01.11	15867.65	16011.29	15821.75	15995.82	30054	0	0
2022.01.12	16000.55	16077.15	15949.45	16014.57	27027	0	0
2022.01.13	16010.35	16090.75	15886.95	15899.14	26289	0	0
2022.01.14	15921.49	15973.25	15832.45	15970.30	34536	0	0
2022.01.17	15962.28	15971.45	15891.65	15933.15	16361	0	0
2022.01.18	15924.78	15966.25	15669.45	15790.25	35672	0	0
2022.01.19	15790.50	15901.55	15624.75	15782.97	35025	0	0
2022.01.20	15787.65	15923.45	15642.29	15661.92	32817	0	0
2022.01.21	15734.85	15745.48	15438.10	15445.80	50152	0	0
2022.01.24	15459.75	15587.25	14837.65	15260.16	56137	0	0
2022.01.25	15238.95	15266.04	14978.75	15033.01	52412	0	0
2022.01.26	15089.21	15553.75	15080.94	15363.95	49020	0	0
2022.01.27	15414.15	15586.75	15043.15	15487.15	55505	0	0
2022.01.28	15512.75	15535.57	15122.35	15424.45	47058	0	0
2022.01.31	15402.84	15582.05	15338.75	15531.59	37251	0	0
2022.02.01	15536.15	15723.12	15483.65	15702.50	27737	0	0
2022.02.02	15699.02	15740.15	15530.51	15546.92	23593	0	0
2022.02.03	15577.12	15605.25	15291.75	15425.95	30494	0	0
2022.02.04	15409.69	15505.25	15061.05	15139.45	35004	0	0
2022.02.07	15151.05	15262.55	15076.85	15205.30	36215	0	0
2022.02.08	15205.81	15343.65	15160.45	15292.85	31130	0	0
2022.02.09	15301.65	15552.95	15293.65	15536.95	22853	0	0
2022.02.10	15537.56	15621.55	15362.87	15386.95	30508	0	0
2022.02.11	15389.05	15517.85	15126.85	15209.81	41348	0	0
2022.02.14	15172.05	15245.95	14847.35	15086.95	43546	0	0
2022.02.15	15097.65	15444.25	15017.65	15409.96	28673	0	0
2022.02.16	15422.00	15552.10	15332.00	15419.79	27288	0	0
2022.02.17	15434.80	15447.76	15135.44	15173.80	37740	0	0
2022.02.18	15149.80	15365.30	14995.20	15043.97	43748	0	0
2022.02.21	14943.42	15242.00	14398.85	14472.06	45795	0	0
2022.02.22	14426.83	14791.30	14314.00	14739.05	67409	0	0
2022.02.23	14734.00	14908.10	14484.56	14507.41	44480	0	0
2022.02.24	14502.00	14526.85	13799.00	14298.91	83008	0	0
2022.02.25	14262.69	14676.70	14030.00	14652.04	65163	0	0
2022.02.28	14282.01	14523.20	13941.70	14294.90	69644	0	0
2022.03.01	14298.70	14482.00	13766.50	13854.00	65755	0	0
2022.03.02	13845.33	14125.00	13716.70	13976.52	57034	0	0
2022.03.03	13990.20	14077.80	13610.50	13671.10	49764	0	0
2022.03.04	13680.29	13707.92	12982.40	13095.60	56122	0	0
2022.03.07	12891.30	13152.50	12441.60	12624.30	53521	0	0
2022.03.08	12617.82	13347.50	12477.60	12976.61	55465	0	0
2022.03.09	12999.50	13998.70	12970.40	13855.60	51703	0	0
2022.03.10	13838.80	13861.81	13346.70	13498.93	46416	0	0
2022.03.11	13499.50	14103.00	13278.05	13563.50	46981	0	60
2022.03.14	13656.00	14086.60	13617.95	13870.50	45697	0	60
2022.03.15	13897.90	14012.50	13575.20	13995.90	43421	0	60
2022.03.16	13982.75	14561.70	13922.25	14496.60	41820	0	60
2022.03.17	14479.22	14533.55	14244.80	14370.80	30425	0	60
2022.03.18	14381.60	14501.00	14109.20	14471.50	36467	0	60
2022.03.21	14446.65	14466.65	14230.60	14323.00	27678	0	60
2022.03.22	14300.54	14532.00	14235.50	14523.80	24658	0	60
2022.03.23	14493.07	14585.00	14202.30	14207.70	32396	0	60
2022.03.24	14191.62	14381.50	14191.45	14344.30	33995	0	60
2022.03.25	14344.75	14435.60	14249.20	14396.20	32296	0	60
2022.03.28	14396.96	14635.10	14304.20	14545.10	35198	0	0
2022.03.29	14531.21	14932.70	14517.78	14838.86	43234	0	60
2022.03.30	14819.85	14842.06	14534.00	14622.40	35216	0	0
2022.03.31	14605.25	14736.70	14330.00	14384.43	33697	0	60
2022.04.01	14394.50	14514.60	14362.50	14464.50	34001	0	60
2022.04.04	14470.91	14573.90	14338.70	14555.16	28840	0	30
2022.04.05	14550.40	14609.00	14343.50	14383.96	29832	0	60
2022.04.06	14384.50	14440.80	14031.10	14133.83	43148	0	60
2022.04.07	14142.29	14320.90	14038.90	14184.90	40434	0	0
2022.04.08	14200.59	14331.30	14142.40	14217.00	31585	0	60
2022.04.11	14257.49	14308.70	14049.08	14073.40	38104	0	60
2022.04.12	14084.34	14187.00	13889.20	14024.48	42551	0	60
2022.04.13	14033.21	14153.20	13965.20	14088.17	31592	0	60
2022.04.14	14083.67	14207.00	14043.20	14095.30	33732	0	60
2022.04.19	14182.20	14244.40	13995.30	14194.89	31073	0	60
2022.04.20	14191.30	14384.80	14139.30	14369.90	31962	0	60
2022.04.21	14367.74	14602.70	14305.80	14322.61	32976	0	60
2022.04.22	14318.80	14378.00	14007.01	14026.10	41948	0	60
2022.04.25	14023.82	14108.60	13857.90	14089.80	58330	0	60
2022.04.26	14067.60	14167.60	13541.54	13545.82	49297	0	60
2022.04.27	13594.53	13853.80	13563.60	13841.23	62934	0	60
2022.04.28	13841.80	14125.40	13764.80	14031.81	45177	0	60
2022.04.29	14001.31	14192.20	13882.00	13917.63	45406	0	60
2022.05.02	13960.33	14036.20	13803.00	13952.50	60191	0	60
2022.05.03	13935.30	14078.10	13918.30	14009.50	42530	0	60
2022.05.04	14011.41	14267.20	13963.20	14219.40	40793	0	60
2022.05.05	14239.46	14319.20	13793.10	13891.53	54146	0	60
2022.05.06	13859.28	13899.70	13586.00	13658.54	70595	0	60
2022.05.09	13576.32	13693.60	13342.10	13395.01	68518	0	60
2022.05.10	13408.03	13721.70	13273.10	13566.18	65569	0	60
2022.05.11	13563.11	13872.90	13506.90	13648.10	59806	0	60
2022.05.12	13627.50	13803.80	13474.80	13661.99	71738	0	60
2022.05.13	13673.74	14060.70	13668.74	14039.90	41993	0	60
2022.05.16	14105.21	14127.39	13857.10	13978.80	45502	0	25
2022.05.17	13993.60	14260.76	13985.50	14255.81	34464	0	60
2022.05.18	14262.69	14269.70	13820.31	13846.90	34604	0	60
2022.05.19	13842.92	13973.20	13675.20	13906.90	60070	0	60
2022.05.20	13922.01	14149.80	13844.70	14049.90	44872	0	60
2022.05.23	14105.00	14219.60	14016.10	14167.70	43699	0	60
2022.05.24	14047.27	14131.70	13898.90	14014.10	45747	0	60
2022.05.25	14027.80	14096.60	13860.60	14005.80	40059	0	60
2022.05.26	14028.60	14286.10	13977.40	14240.30	29184	0	60
2022.05.27	14243.10	14520.94	14216.10	14515.50	25397	0	60
2022.05.30	14494.90	14602.70	14479.90	14575.80	16400	0	60
2022.05.31	14557.70	14580.20	14351.30	14417.90	36367	0	60
2022.06.01	14429.70	14493.70	14306.70	14397.20	29920	0	60
2022.06.02	14357.60	14604.39	14320.91	14594.90	27240	0	60
2022.06.03	14601.70	14680.59	14437.60	14493.69	27949	0	60
2022.06.06	14508.16	14706.20	14476.10	14618.34	26307	0	60
2022.06.07	14622.49	14625.49	14450.00	14572.11	27916	0	60
2022.06.08	14585.01	14624.50	14347.80	14373.00	28381	0	60
2022.06.09	14368.95	14417.30	14078.40	14099.80	34451	0	60
2022.06.10	14100.39	14126.50	13735.50	13801.73	41124	0	60
2022.06.13	13701.70	13709.70	13370.50	13457.19	53057	0	60
2022.06.14	13469.90	13598.70	13211.20	13310.45	46497	0	60
2022.06.15	13327.20	13609.50	13295.20	13543.53	46038	0	60
2022.06.16	13561.41	13663.20	12932.00	12987.40	48863	0	10
2022.06.17	13016.11	13225.00	12971.11	13153.20	51519	0	60
2022.06.20	13181.60	13280.40	13044.60	13252.50	24647	0	60
2022.06.21	13238.40	13430.20	13218.20	13244.90	28625	0	60
2022.06.22	13219.70	13231.70	12955.30	13091.70	38294	0	60
2022.06.23	13095.40	13145.90	12823.05	12916.06	41058	0	50
2022.06.24	12923.25	13223.25	12893.05	13194.42	26485	0	50
2022.06.27	13211.65	13373.45	13112.45	13119.45	30060	0	50
2022.06.28	13133.35	13355.35	13092.35	13102.35	33211	0	50
2022.06.29	13113.95	13162.75	12932.75	12989.33	37915	0	50
2022.06.30	12978.75	12995.75	12602.45	12799.85	42433	0	50
2022.07.01	12780.85	12916.65	12612.65	12901.81	42980	0	50
2022.07.04	12877.46	12954.55	12728.55	12775.65	20815	0	50
2022.07.05	12785.75	12899.75	12376.05	12539.25	42629	0	50
2022.07.06	12548.15	12677.95	12443.55	12644.15	41688	0	50
2022.07.07	12665.05	12861.45	12605.05	12850.45	27281	0	50
2022.07.08	12841.45	13011.25	12755.25	12967.95	32615	0	50
2022.07.11	12939.35	12961.85	12763.15	12833.21	29827	0	50
2022.07.12	12816.15	12934.95	12643.25	12800.15	33163	0	0
2022.07.13	12805.95	12860.95	12611.75	12748.94	41231	0	0
2022.07.14	12744.75	12802.75	12424.55	12593.75	42236	0	30
2022.07.15	12597.06	12873.85	12524.65	12853.96	34963	0	50
2022.07.18	12882.45	13058.25	12827.25	12860.01	28632	0	50
2022.07.19	12858.25	13362.10	12813.05	13355.76	29544	0	50
2022.07.20	13336.75	13439.75	13117.55	13176.77	38332	0	50
2022.07.21	13183.65	13360.90	13089.70	13202.55	43610	0	15
2022.07.22	13193.45	13361.25	13144.25	13163.25	31750	0	50
2022.07.25	13143.85	13329.15	13122.85	13196.06	31308	0	50
2022.07.26	13174.75	13199.75	13028.15	13101.96	28808	0	30
2022.07.27	13122.15	13256.75	13083.25	13227.54	30337	0	50
2022.07.28	13225.35	13496.86	13087.15	13438.26	31120	0	50
2022.07.29	13409.25	13543.85	13332.05	13531.25	27840	0	50
2022.08.01	13507.25	13568.05	13415.75	13479.25	26104	0	50
2022.08.02	13468.05	13503.65	13329.35	13423.95	29521	0	50
2022.08.03	13434.75	13638.35	13377.75	13615.55	24862	0	10
2022.08.04	13603.45	13787.05	13600.45	13646.28	24675	0	50
2022.08.05	13644.25	13686.55	13549.55	13602.20	24525	0	0
2022.08.08	13594.85	13747.18	13570.85	13649.50	36898	0	0
2022.08.09	13661.20	13689.30	13512.60	13539.60	38298	0	55
2022.08.10	13535.30	13730.20	13454.33	13726.20	36833	0	55
2022.08.11	13712.80	13799.50	13631.90	13678.00	41022	0	55
2022.08.12	13677.80	13885.80	13653.30	13875.90	32265	0	55
2022.08.15	13855.99	13872.70	13735.58	13844.60	28587	0	55
2022.08.16	13839.70	13974.80	13815.10	13935.10	33906	0	55
2022.08.17	13928.70	13962.70	13605.40	13671.60	42175	0	55
2022.08.18	13648.80	13781.23	13610.70	13696.00	36717	0	55
2022.08.19	13688.00	13696.10	13508.40	13530.95	37534	0	55
2022.08.22	13493.75	13530.00	13180.40	13216.90	40948	0	55
2022.08.23	13201.60	13299.28	13120.00	13140.20	40512	0	55
2022.08.24	13146.30	13241.30	13079.98	13196.90	38117	0	55
2022.08.25	13202.20	13370.50	13185.70	13315.80	36367	0	55
2022.08.26	13320.80	13375.88	12827.61	12831.61	45368	0	55
2022.08.29	12746.94	12946.20	12702.20	12919.80	50727	0	55
2022.08.30	12917.10	13157.28	12880.28	12928.50	50348	0	55
2022.08.31	12921.70	13050.90	12797.40	12828.80	51856	0	55
2022.09.01	12827.90	12829.20	12600.68	12780.80	53205	0	55
2022.09.02	12793.90	13055.00	12633.00	12704.44	52379	0	55
2022.09.05	12682.45	12797.43	12590.80	12734.65	34606	0	55
2022.09.06	12738.50	12930.93	12723.90	12798.60	54523	0	55
2022.09.07	12800.30	12986.40	12700.40	12980.30	44314	0	55
2022.09.08	12994.50	13040.00	12687.18	12871.70	51778	0	55
2022.09.09	12860.10	13137.00	12853.80	13107.95	42434	0	55
2022.09.12	13166.04	13446.08	13124.50	13421.60	42636	0	55
2022.09.13	13434.00	13562.33	13067.30	13082.50	48738	0	55
2022.09.14	13089.80	13195.88	12950.38	13101.80	47942	0	55
2022.09.15	13078.70	13112.18	12907.40	12913.40	37504	0	55
2022.09.16	12840.00	12892.50	12689.00	12766.19	49181	0	55
2022.09.19	12775.63	12893.70	12602.83	12883.50	37245	0	55
2022.09.20	12881.10	12940.38	12538.80	12584.70	43069	0	55
2022.09.21	12636.60	12861.20	12517.23	12576.20	51468	0	55
2022.09.22	12585.50	12783.58	12445.80	12589.80	61614	0	55
2022.09.23	12593.60	12621.40	12179.43	12299.11	55543	0	55
2022.09.26	12232.06	12368.88	12162.80	12209.60	63971	0	55
2022.09.27	12209.10	12414.78	11983.20	12102.10	61492	0	55
2022.09.28	12112.70	12321.70	11860.43	12283.00	67078	0	55
2022.09.29	12293.90	12306.40	11865.08	11999.70	63806	0	55
2022.09.30	12017.70	12138.48	11916.80	11954.45	67009	0	55
2022.10.03	11905.32	12274.80	11807.10	12232.60	61833	0	55
2022.10.04	12239.50	12675.60	12206.20	12638.60	59986	0	80
2022.10.05	12627.80	12664.35	12454.95	12626.80	54611	0	80
2022.10.06	12582.50	12700.80	12409.60	12414.70	63251	0	80
2022.10.07	12419.20	12498.00	12195.90	12218.80	58112	0	80
2022.10.10	12167.32	12412.50	12121.60	12309.80	83623	0	80
2022.10.11	12303.30	12331.60	12096.55	12162.10	101245	0	80
2022.10.12	12162.00	12301.00	12101.15	12177.50	98628	0	80
2022.10.13	12181.20	12495.90	11995.05	12455.40	101005	0	80
2022.10.14	12465.40	12680.65	12332.95	12337.05	106485	0	80
2022.10.17	12365.77	12718.25	12362.90	12674.40	82465	0	80
2022.10.18	12702.50	12935.50	12650.80	12898.70	95038	0	80
2022.10.19	12880.00	12945.10	12668.60	12741.40	94143	0	80
2022.10.20	12729.10	12819.55	12627.55	12663.90	94455	0	80
2022.10.21	12655.40	12859.88	12543.60	12854.45	93832	0	80
2022.10.24	12944.50	13023.85	12744.25	12911.60	104537	0	80
2022.10.25	12912.90	13097.80	12784.85	13041.80	79455	0	80
2022.10.26	12998.00	13219.10	12972.30	13161.60	88310	0	80
2022.10.27	13133.70	13260.75	13031.10	13113.80	95299	0	80
2022.10.28	13119.50	13377.16	13049.30	13375.16	80714	0	80
2022.10.31	13320.85	13342.40	13214.45	13256.10	64089	0	80
2022.11.01	13249.20	13444.55	13246.50	13346.90	70362	0	80
2022.11.02	13353.30	13417.40	13132.70	13144.70	72334	0	80
2022.11.03	13132.80	13195.60	13020.25	13126.50	77037	0	80
2022.11.04	13110.30	13547.25	13092.60	13487.30	86145	0	80
2022.11.07	13424.45	13613.30	13386.10	13519.90	66925	0	80
2022.11.08	13525.40	13701.45	13488.30	13642.80	55639	0	80
2022.11.09	13635.90	13692.35	13555.40	13583.90	68799	0	80
2022.11.10	13581.90	14212.40	13569.10	14212.00	72928	0	0
2022.11.11	14206.10	14331.90	14145.10	14317.37	69293	0	80
2022.11.14	14278.07	14433.05	14241.90	14259.20	58829	0	80
2022.11.15	14266.90	14442.00	14123.50	14242.00	79688	0	80
2022.11.16	14225.20	14384.80	14180.00	14246.80	66758	0	80
2022.11.17	14258.80	14383.20	14148.90	14338.40	63149	0	80
2022.11.18	14325.90	14457.90	14297.75	14438.22	54355	0	80
2022.11.21	14466.25	14467.25	14319.55	14409.80	55696	0	80
2022.11.22	14412.20	14485.45	14341.20	14474.60	50139	0	80
2022.11.23	14476.90	14490.40	14358.70	14446.40	50614	0	80
2022.11.24	14441.10	14575.30	14432.30	14555.90	25075	0	80
2022.11.25	14542.60	14583.95	14497.10	14547.30	27974	0	80
2022.11.28	14505.10	14514.90	14338.00	14362.30	47120	0	80
2022.11.29	14354.20	14470.20	14324.65	14410.30	52068	0	80
2022.11.30	14406.50	14587.20	14354.15	14582.30	61236	0	80
2022.12.01	14587.70	14604.90	14416.40	14484.70	61774	0	80
2022.12.02	14476.55	14583.35	14359.85	14518.55	36045	0	50
2022.12.05	14542.35	14550.35	14388.45	14441.35	31260	0	50
2022.12.06	14437.95	14474.75	14243.75	14297.95	38350	0	50
2022.12.07	14302.55	14375.35	14216.85	14276.05	40609	0	50
2022.12.08	14280.65	14305.95	14192.45	14281.65	34617	0	50
2022.12.09	14291.25	14391.05	14211.75	14316.25	36887	0	10
2022.12.12	14301.20	14368.50	14257.30	14340.90	48532	0	80
2022.12.13	14352.40	14677.10	14299.10	14458.00	80771	0	80
2022.12.14	14459.90	14495.55	14360.40	14405.40	61439	0	80
2022.12.15	14388.20	14447.50	13956.70	13977.10	62712	0	80
2022.12.16	13979.80	14040.10	13811.45	13907.80	65632	0	80
2022.12.19	13901.60	14003.10	13876.30	13880.50	54630	0	80
2022.12.20	13901.60	13952.10	13694.30	13929.40	60878	0	80
2022.12.21	13945.60	14104.40	13911.40	14082.20	46344	0	80
2022.12.22	14074.40	14161.35	13840.90	13923.50	53686	0	80
2022.12.23	13924.60	14003.80	13869.85	13957.80	42883	0	80
2022.12.27	14008.00	14062.85	13963.15	13985.60	35896	0	80
2022.12.28	13979.80	14021.95	13872.30	13886.70	45461	0	80
2022.12.29	13894.40	14082.00	13861.80	14043.00	37519	0	80
2022.12.30	14041.70	14046.40	13820.90	13839.20	36156	0	80
2023.01.02	13882.80	14099.60	13841.00	14060.50	12031	0	80
2023.01.03	13987.30	14294.90	13902.00	14203.80	66636	0	80
2023.01.04	14198.60	14506.80	14195.00	14467.50	63965	0	80
2023.01.05	14472.60	14509.30	14401.40	14461.10	58606	0	80
2023.01.06	14466.50	14681.95	14384.95	14671.95	53393	0	80
2023.01.09	14684.80	14833.05	14624.85	14725.20	51459	0	80
2023.01.10	14726.30	14845.50	14672.80	14836.80	48721	0	80
2023.01.11	14832.70	15008.40	14794.20	15003.20	39425	0	80
2023.01.12	15006.90	15128.20	14946.70	15092.20	56438	0	80
2023.01.13	15088.30	15147.80	15038.05	15144.30	43820	0	80
2023.01.16	15148.30	15199.30	15080.75	15111.30	22731	0	80
2023.01.17	15129.80	15271.75	15080.50	15178.30	41668	0	80
2023.01.18	15156.80	15266.40	15113.60	15117.70	46445	0	80
2023.01.19	15118.90	15140.10	14902.80	14999.20	55198	0	80
2023.01.20	15000.40	15096.20	14937.35	15085.70	37886	0	80
2023.01.23	15076.80	15148.20	15021.60	15127.50	37923	0	80
2023.01.24	15126.90	15158.50	15018.95	15116.40	40885	0	80
2023.01.25	15117.50	15161.90	14964.30	15128.90	47132	0	80
2023.01.26	15126.20	15218.60	15066.25	15158.40	45922	0	80
2023.01.27	15135.10	15187.80	15074.40	15169.80	33960	0	80
2023.01.30	15133.20	15162.20	14984.70	15117.80	46817	0	80
2023.01.31	15111.90	15194.70	14990.45	15161.50	40703	0	80
2023.02.01	15163.20	15319.40	15103.85	15291.40	47853	0	80
2023.02.02	15299.70	15553.50	15257.20	15448.20	63991	0	80
2023.02.03	15469.30	15502.90	15345.45	15409.90	57005	0	80
2023.02.06	15376.50	15407.40	15275.75	15349.60	51703	0	80
2023.02.07	15357.90	15436.60	15270.85	15408.60	57368	0	80
2023.02.08	15418.40	15488.90	15366.55	15451.20	51101	0	80
2023.02.09	15439.40	15655.15	15401.50	15439.40	54987	0	80
2023.02.10	15440.10	15480.75	15246.25	15342.20	60505	0	80
2023.02.13	15311.10	15432.80	15244.80	15423.70	38551	0	80
2023.02.14	15426.30	15531.10	15363.65	15448.40	61448	0	80
2023.02.15	15434.80	15568.30	15353.30	15558.00	48581	0	80
2023.02.16	15549.20	15635.25	15411.65	15506.40	51243	0	80
2023.02.17	15469.40	15530.90	15295.55	15514.10	51237	0	80
2023.02.20	15495.70	15552.60	15434.25	15473.30	21789	0	80
2023.02.21	15469.80	15487.80	15283.25	15373.50	52016	0	80
2023.02.22	15370.70	15449.40	15243.35	15399.90	57572	0	80
2023.02.23	15417.80	15556.40	15407.00	15515.30	47962	0	80
2023.02.24	15520.10	15542.80	15184.50	15225.50	54296	0	80
